time(sec)	intensity(nT)
1620.5	52308.1	
1620.0	52296.1	
1619.5	52285.6	
1619.0	52280.9	
1618.5	52272.2	
1618.0	52268.6	
1617.5	52267.0	
1617.0	52264.4	
1616.5	52262.3	
1616.0	52260.4	
1615.5	52254.7	
1615.0	52240.3	
1614.5	52219.9	
1614.0	52217.0	
1613.5	52226.6	
1613.0	52226.2	
1612.5	52232.5	
1612.0	52237.5	
1611.5	52223.2	
1611.0	52171.2	
1610.5	52140.4	
1610.0	52138.4	
1609.5	52150.6	
1609.0	52158.8	
1608.5	52164.3	
1608.0	52169.9	
1607.5	52162.9	
1607.0	52138.8	
1606.5	52108.3	
1606.0	52090.7	
1605.5	52085.7	
1605.0	52085.1	
1604.5	52078.0	
1604.0	52104.8	
1603.5	52125.9	
1603.0	52147.4	
1602.5	52159.9	
1602.0	52159.5	
1601.5	52167.1	
1601.0	52178.3	
1600.5	52188.9	
1600.0	52187.5	
1599.5	52188.3	
1599.0	52183.7	
1598.5	52180.0	
1598.0	52188.9	
1597.5	52196.1	
1597.0	52192.9	
1596.5	52199.2	
1596.0	52215.9	
1595.5	52243.4	
1595.0	52259.7	
1594.5	52255.0	
1594.0	52252.0	
1593.5	52258.3	
1593.0	52249.3	
1592.5	52215.4	
1592.0	52200.2	
1591.5	52205.4	
1591.0	52217.8	
1590.5	52232.9	
1590.0	52251.4	
1589.5	52271.2	
1589.0	52298.5	
1588.5	52320.2	
1588.0	52385.9	
1587.5	52462.6	
1587.0	52498.5	
1586.5	52517.2	
1586.0	52495.9	
1585.5	52375.6	
1585.0	52360.7	
1584.5	52371.1	
1584.0	52375.0	
1583.5	52387.7	
1583.0	52386.0	
1582.5	52373.1	
1582.0	52356.3	
1581.5	52337.4	
1581.0	52325.7	
1580.5	52315.3	
1580.0	52298.2	
1579.5	52281.7	
1579.0	52282.1	
1578.5	52275.5	
1578.0	52270.7	
1577.5	52269.1	
1577.0	52274.6	
1576.5	52281.5	
1576.0	52321.2	
1575.5	52328.6	
1575.0	52326.1	
1574.5	52318.2	
1574.0	52305.4	
1573.5	52301.2	
1573.0	52311.6	
1572.5	52316.3	
1572.0	52319.8	
1571.5	52310.2	
1571.0	52293.3	
1570.5	52275.0	
1570.0	52275.9	
1569.5	52279.9	
1569.0	52289.6	
1568.5	52310.6	
1568.0	52326.4	
1567.5	52323.7	
1567.0	52326.9	
1566.5	52329.4	
1566.0	52333.0	
1565.5	52334.4	
1565.0	52322.3	
1564.5	52292.0	
1564.0	52288.4	
1563.5	52310.0	
1563.0	52338.4	
1562.5	52377.4	
1562.0	52426.0	
1561.5	52460.8	
1561.0	52454.9	
1560.5	52459.4	
1560.0	52467.3	
1559.5	52475.0	
1559.0	52491.1	
1558.5	52470.7	
1558.0	52423.5	
1557.5	52381.1	
1557.0	52367.0	
1556.5	52388.1	
1556.0	52410.2	
1555.5	52427.6	
1555.0	52450.4	
1554.5	52460.6	
1554.0	52480.4	
1553.5	52492.8	
1553.0	52499.3	
1552.5	52487.1	
1552.0	52476.1	
1551.5	52465.2	
1551.0	52457.2	
1550.5	52447.1	
1550.0	52470.6	
1549.5	52500.1	
1549.0	52501.4	
1548.5	52484.6	
1548.0	52444.4	
1547.5	52391.8	
1547.0	52375.3	
1546.5	52385.9	
1546.0	52392.9	
1545.5	52394.1	
1545.0	52386.7	
1544.5	52346.2	
1544.0	52318.2	
1543.5	52299.3	
1543.0	52295.2	
1542.5	52296.3	
1542.0	52303.6	
1541.5	52320.7	
1541.0	52352.5	
1540.5	52362.9	
1540.0	52360.5	
1539.5	52355.0	
1539.0	52361.4	
1538.5	52367.8	
1538.0	52359.0	
1537.5	52347.1	
1537.0	52326.5	
1536.5	52309.3	
1536.0	52301.0	
1535.5	52308.5	
1535.0	52321.3	
1534.5	52340.1	
1534.0	52362.1	
1533.5	52383.7	
1533.0	52383.0	
1532.5	52366.0	
1532.0	52360.3	
1531.5	52351.1	
1531.0	52345.8	
1530.5	52340.5	
1530.0	52341.7	
1529.5	52334.0	
1529.0	52333.3	
1528.5	52350.2	
1528.0	52379.6	
1527.5	52417.7	
1527.0	52443.2	
1526.5	52444.0	
1526.0	52442.0	
1525.5	52449.1	
1525.0	52468.0	
1524.5	52511.0	
1524.0	52520.0	
1523.5	52505.0	
1523.0	52493.0	
1522.5	52477.5	
1522.0	52448.7	
1521.5	52419.8	
1521.0	52404.1	
1520.5	52401.0	
1520.0	52409.3	
1519.5	52416.6	
1519.0	52426.6	
1518.5	52422.7	
1518.0	52418.4	
1517.5	52403.3	
1517.0	52378.1	
1516.5	52339.0	
1516.0	52305.5	
1515.5	52286.6	
1515.0	52265.7	
1514.5	52260.2	
1514.0	52266.7	
1513.5	52270.7	
1513.0	52258.3	
1512.5	52232.4	
1512.0	52199.8	
1511.5	52178.0	
1511.0	52175.5	
1510.5	52184.1	
1510.0	52196.2	
1509.5	52198.8	
1509.0	52195.0	
1508.5	52195.2	
1508.0	52194.0	
1507.5	52184.9	
1507.0	52166.4	
1506.5	52151.7	
1506.0	52156.7	
1505.5	52167.9	
1505.0	52181.8	
1504.5	52210.5	
1504.0	52234.3	
1503.5	52257.8	
1503.0	52282.1	
1502.5	52296.0	
1502.0	52312.1	
1501.5	52318.0	
1501.0	52316.1	
1500.5	52309.6	
1500.0	52319.2	
1499.5	52347.6	
1499.0	52367.0	
1498.5	52385.9	
1498.0	52399.9	
1497.5	52405.0	
1497.0	52401.1	
1496.5	52377.1	
1496.0	52362.8	
1495.5	52365.4	
1495.0	52365.3	
1494.5	52364.2	
1494.0	52358.7	
1493.5	52353.1	
1493.0	52359.8	
1492.5	52374.1	
1492.0	52386.2	
1491.5	52404.7	
1491.0	52428.4	
1490.5	52445.1	
1490.0	52467.0	
1489.5	52483.6	
1489.0	52503.9	
1488.5	52498.3	
1488.0	52478.7	
1487.5	52456.4	
1487.0	52456.8	
1486.5	52467.4	
1486.0	52484.5	
1485.5	52493.0	
1485.0	52494.8	
1484.5	52481.6	
1484.0	52437.8	
1483.5	52401.1	
1483.0	52381.7	
1482.5	52361.5	
1482.0	52342.4	
1481.5	52335.6	
1481.0	52336.8	
1480.5	52331.9	
1480.0	52326.1	
1479.5	52327.5	
1479.0	52331.2	
1478.5	52336.4	
1478.0	52339.5	
1477.5	52332.1	
1477.0	52323.9	
1476.5	52319.1	
1476.0	52315.0	
1475.5	52301.1	
1475.0	52303.7	
1474.5	52311.9	
1474.0	52279.1	
1473.5	52252.0	
1473.0	52230.7	
1472.5	52237.7	
1472.0	52248.6	
1471.5	52238.4	
1471.0	52238.8	
1470.5	52241.5	
1470.0	52241.0	
1469.5	52229.5	
1469.0	52241.3	
1468.5	52226.6	
1468.0	52207.0	
1467.5	52232.2	
1467.0	52264.4	
1466.5	52276.0	
1466.0	52266.1	
1465.5	52250.5	
1465.0	52229.4	
1464.5	52225.6	
1464.0	52229.9	
1463.5	52241.9	
1463.0	52256.0	
1462.5	52249.7	
1462.0	52260.1	
1461.5	52270.2	
1461.0	52275.6	
1460.5	52289.9	
1460.0	52288.6	
1459.5	52284.6	
1459.0	52277.0	
1458.5	52255.6	
1458.0	52251.9	
1457.5	52252.4	
1457.0	52251.6	
1456.5	52242.7	
1456.0	52240.5	
1455.5	52266.4	
1455.0	52272.9	
1454.5	52275.1	
1454.0	52273.3	
1453.5	52270.2	
1453.0	52273.2	
1452.5	52269.8	
1452.0	52269.1	
1451.5	52272.7	
1451.0	52279.8	
1450.5	52298.5	
1450.0	52305.3	
1449.5	52305.9	
1449.0	52301.4	
1448.5	52303.1	
1448.0	52310.7	
1447.5	52318.5	
1447.0	52316.0	
1446.5	52313.4	
1446.0	52320.3	
1445.5	52309.0	
1445.0	52300.5	
1444.5	52294.3	
1444.0	52286.4	
1443.5	52278.0	
1443.0	52268.2	
1442.5	52260.5	
1442.0	52263.3	
1441.5	52259.2	
1441.0	52248.1	
1440.5	52244.0	
1440.0	52237.2	
1439.5	52221.7	
1439.0	52213.5	
1438.5	52213.2	
1438.0	52213.0	
1437.5	52219.9	
1437.0	52229.9	
1436.5	52252.6	
1436.0	52292.6	
1435.5	52323.8	
1435.0	52330.3	
1434.5	52323.0	
1434.0	52304.6	
1433.5	52287.2	
1433.0	52289.8	
1432.5	52294.8	
1432.0	52298.2	
1431.5	52304.3	
1431.0	52312.7	
1430.5	52324.7	
1430.0	52329.2	
1429.5	52324.9	
1429.0	52322.4	
1428.5	52323.8	
1428.0	52322.2	
1427.5	52324.8	
1427.0	52329.7	
1426.5	52337.8	
1426.0	52342.2	
1425.5	52338.7	
1425.0	52339.0	
1424.5	52335.7	
1424.0	52317.6	
1423.5	52311.7	
1423.0	52302.3	
1422.5	52304.7	
1422.0	52317.5	
1421.5	52326.6	
1421.0	52339.8	
1420.5	52329.5	
1420.0	52313.0	
1419.5	52291.0	
1419.0	52264.7	
1418.5	52261.2	
1418.0	52257.9	
1417.5	52240.7	
1417.0	52224.7	
1416.5	52216.2	
1416.0	52209.2	
1415.5	52208.3	
1415.0	52218.3	
1414.5	52229.8	
1414.0	52243.6	
1413.5	52258.0	
1413.0	52306.8	
1412.5	52352.9	
1412.0	52357.0	
1411.5	52363.2	
1411.0	52375.2	
1410.5	52360.9	
1410.0	52327.9	
1409.5	52301.9	
1409.0	52289.7	
1408.5	52271.5	
1408.0	52245.1	
1407.5	52228.6	
1407.0	52219.2	
1406.5	52213.9	
1406.0	52209.5	
1405.5	52201.3	
1405.0	52201.9	
1404.5	52212.8	
1404.0	52200.7	
1403.5	52175.4	
1403.0	52182.1	
1402.5	52197.4	
1402.0	52191.7	
1401.5	52173.1	
1401.0	52162.6	
1400.5	52176.6	
1400.0	52223.6	
1399.5	52281.6	
1399.0	52305.9	
1398.5	52309.4	
1398.0	52345.2	
1397.5	52378.3	
1397.0	52411.6	
1396.5	52424.0	
1396.0	52375.6	
1395.5	52329.5	
1395.0	52318.5	
1394.5	52301.4	
1394.0	52307.2	
1393.5	52336.0	
1393.0	52383.4	
1392.5	52431.7	
1392.0	52451.1	
1391.5	52458.6	
1391.0	52459.4	
1390.5	52464.8	
1390.0	52457.5	
1389.5	52439.9	
1389.0	52429.1	
1388.5	52438.4	
1388.0	52453.6	
1387.5	52440.6	
1387.0	52359.1	
1386.5	52286.9	
1386.0	52262.2	
1385.5	52250.3	
1385.0	52217.6	
1384.5	52199.9	
1384.0	52192.6	
1383.5	52177.6	
1383.0	52162.5	
1382.5	52159.8	
1382.0	52164.8	
1381.5	52178.9	
1381.0	52197.9	
1380.5	52211.5	
1380.0	52197.2	
1379.5	52194.5	
1379.0	52205.9	
1378.5	52224.4	
1378.0	52219.2	
1377.5	52189.3	
1377.0	52139.7	
1376.5	52121.0	
1376.0	52107.5	
1375.5	52104.3	
1375.0	52104.3	
1374.5	52109.4	
1374.0	52124.2	
1373.5	52149.6	
1373.0	52170.3	
1372.5	52184.0	
1372.0	52196.9	
1371.5	52211.5	
1371.0	52223.4	
1370.5	52243.4	
1370.0	52252.2	
1369.5	52269.2	
1369.0	52286.3	
1368.5	52304.5	
1368.0	52324.6	
1367.5	52345.8	
1367.0	52323.7	
1366.5	52303.3	
1366.0	52308.1	
1365.5	52295.4	
1365.0	52286.3	
1364.5	52288.1	
1364.0	52303.8	
1363.5	52316.7	
1363.0	52321.9	
1362.5	52312.3	
1362.0	52304.4	
1361.5	52325.1	
1361.0	52328.8	
1360.5	52330.8	
1360.0	52321.6	
1359.5	52302.1	
1359.0	52271.7	
1358.5	52227.7	
1358.0	52176.4	
1357.5	52175.9	
1357.0	52192.0	
1356.5	52192.9	
1356.0	52168.9	
1355.5	52146.4	
1355.0	52129.9	
1354.5	52118.1	
1354.0	52098.0	
1353.5	52075.3	
1353.0	52070.6	
1352.5	52085.5	
1352.0	52088.7	
1351.5	52078.9	
1351.0	52070.0	
1350.5	52071.6	
1350.0	52086.5	
1349.5	52098.7	
1349.0	52114.4	
1348.5	52127.4	
1348.0	52141.1	
1347.5	52144.3	
1347.0	52148.3	
1346.5	52146.7	
1346.0	52159.2	
1345.5	52172.6	
1345.0	52176.1	
1344.5	52173.7	
1344.0	52162.9	
1343.5	52143.1	
1343.0	52127.0	
1342.5	52120.6	
1342.0	52111.2	
1341.5	52101.5	
1341.0	52103.5	
1340.5	52119.5	
1340.0	52139.3	
1339.5	52142.9	
1339.0	52125.2	
1338.5	52097.3	
1338.0	52085.0	
1337.5	52081.6	
1337.0	52091.7	
1336.5	52111.8	
1336.0	52123.7	
1335.5	52131.1	
1335.0	52139.4	
1334.5	52171.0	
1334.0	52230.5	
1333.5	52253.6	
1333.0	52270.3	
1332.5	52303.4	
1332.0	52340.4	
1331.5	52355.3	
1331.0	52367.0	
1330.5	52372.1	
1330.0	52370.3	
1329.5	52372.6	
1329.0	52373.5	
1328.5	52365.7	
1328.0	52367.0	
1327.5	52367.4	
1327.0	52377.9	
1326.5	52387.5	
1326.0	52392.8	
1325.5	52405.5	
1325.0	52399.1	
1324.5	52376.2	
1324.0	52330.2	
1323.5	52288.5	
1323.0	52284.7	
1322.5	52288.0	
1322.0	52301.2	
1321.5	52326.1	
1321.0	52383.1	
1320.5	52462.8	
1320.0	52470.5	
1319.5	52470.3	
1319.0	52471.7	
1318.5	52478.7	
1318.0	52468.8	
1317.5	52430.3	
1317.0	52372.3	
1316.5	52314.6	
1316.0	52263.0	
1315.5	52219.6	
1315.0	52181.8	
1314.5	52170.9	
1314.0	52165.0	
1313.5	52172.2	
1313.0	52182.0	
1312.5	52191.6	
1312.0	52200.5	
1311.5	52208.4	
1311.0	52230.9	
1310.5	52299.8	
1310.0	52432.2	
1309.5	52476.4	
1309.0	52475.4	
1308.5	52470.3	
1308.0	52466.8	
1307.5	52459.6	
1307.0	52459.9	
1306.5	52463.6	
1306.0	52468.8	
1305.5	52477.1	
1305.0	52477.4	
1304.5	52479.8	
1304.0	52485.2	
1303.5	52481.7	
1303.0	52472.3	
1302.5	52455.0	
1302.0	52444.3	
1301.5	52438.2	
1301.0	52441.9	
1300.5	52449.4	
1300.0	52457.2	
1299.5	52449.9	
1299.0	52457.3	
1298.5	52466.4	
1298.0	52480.6	
1297.5	52494.3	
1297.0	52502.6	
1296.5	52514.4	
1296.0	52524.3	
1295.5	52521.9	
1295.0	52508.7	
1294.5	52503.5	
1294.0	52501.8	
1293.5	52500.1	
1293.0	52502.8	
1292.5	52509.2	
1292.0	52515.6	
1291.5	52513.5	
1291.0	52472.5	
1290.5	52427.6	
1290.0	52425.5	
1289.5	52436.8	
1289.0	52446.2	
1288.5	52429.2	
1288.0	52419.0	
1287.5	52412.8	
1287.0	52405.9	
1286.5	52396.6	
1286.0	52389.8	
1285.5	52379.3	
1285.0	52367.0	
1284.5	52362.5	
1284.0	52358.6	
1283.5	52350.9	
1283.0	52342.3	
1282.5	52335.6	
1282.0	52335.8	
1281.5	52342.4	
1281.0	52348.7	
1280.5	52356.4	
1280.0	52370.4	
1279.5	52384.2	
1279.0	52413.9	
1278.5	52421.4	
1278.0	52435.7	
1277.5	52455.2	
1277.0	52464.1	
1276.5	52459.4	
1276.0	52457.6	
1275.5	52451.9	
1275.0	52434.9	
1274.5	52396.5	
1274.0	52346.0	
1273.5	52318.6	
1273.0	52314.4	
1272.5	52297.7	
1272.0	52287.8	
1271.5	52287.2	
1271.0	52291.1	
1270.5	52293.3	
1270.0	52297.7	
1269.5	52300.3	
1269.0	52293.2	
1268.5	52281.8	
1268.0	52290.3	
1267.5	52292.5	
1267.0	52290.9	
1266.5	52297.9	
1266.0	52333.4	
1265.5	52343.8	
1265.0	52321.5	
1264.5	52308.4	
1264.0	52283.9	
1263.5	52214.0	
1263.0	52188.1	
1262.5	52177.8	
1262.0	52148.7	
1261.5	52130.4	
1261.0	52106.8	
1260.5	52077.4	
1260.0	52070.7	
1259.5	52062.3	
1259.0	52054.5	
1258.5	52044.8	
1258.0	52032.2	
1257.5	52029.6	
1257.0	52034.9	
1256.5	52041.1	
1256.0	52033.6	
1255.5	52030.5	
1255.0	52046.4	
1254.5	52068.0	
1254.0	52095.8	
1253.5	52116.4	
1253.0	52120.5	
1252.5	52112.5	
1252.0	52108.2	
1251.5	52104.0	
1251.0	52108.2	
1250.5	52122.6	
1250.0	52122.3	
1249.5	52128.0	
1249.0	52136.9	
1248.5	52145.6	
1248.0	52152.3	
1247.5	52152.9	
1247.0	52152.3	
1246.5	52128.8	
1246.0	52123.3	
1245.5	52123.8	
1245.0	52130.1	
1244.5	52170.0	
1244.0	52216.5	
1243.5	52240.7	
1243.0	52250.5	
1242.5	52249.8	
1242.0	52233.5	
1241.5	52193.2	
1241.0	52154.3	
1240.5	52110.1	
1240.0	52094.0	
1239.5	52078.8	
1239.0	52079.0	
1238.5	52076.5	
1238.0	52071.7	
1237.5	52067.8	
1237.0	52070.3	
1236.5	52072.8	
1236.0	52086.8	
1235.5	52110.2	
1235.0	52116.1	
1234.5	52114.6	
1234.0	52108.1	
1233.5	52108.9	
1233.0	52112.5	
1232.5	52133.0	
1232.0	52170.9	
1231.5	52219.2	
1231.0	52240.6	
1230.5	52243.9	
1230.0	52244.0	
1229.5	52255.9	
1229.0	52271.7	
1228.5	52282.4	
1228.0	52292.4	
1227.5	52304.5	
1227.0	52309.8	
1226.5	52325.1	
1226.0	52354.8	
1225.5	52368.5	
1225.0	52381.6	
1224.5	52383.2	
1224.0	52385.4	
1223.5	52397.3	
1223.0	52428.1	
1222.5	52465.4	
1222.0	52485.3	
1221.5	52479.0	
1221.0	52449.0	
1220.5	52417.0	
1220.0	52412.2	
1219.5	52421.0	
1219.0	52444.1	
1218.5	52464.7	
1218.0	52484.9	
1217.5	52494.6	
1217.0	52484.9	
1216.5	52475.1	
1216.0	52464.6	
1215.5	52451.3	
1215.0	52446.0	
1214.5	52479.9	
1214.0	52530.8	
1213.5	52557.7	
1213.0	52562.3	
1212.5	52564.7	
1212.0	52570.0	
1211.5	52511.8	
1211.0	52444.5	
1210.5	52438.2	
1210.0	52447.4	
1209.5	52460.4	
1209.0	52480.6	
1208.5	52484.5	
1208.0	52481.3	
1207.5	52470.9	
1207.0	52479.7	
1206.5	52492.0	
1206.0	52507.9	
1205.5	52532.1	
1205.0	52516.1	
1204.5	52477.0	
1204.0	52450.8	
1203.5	52434.6	
1203.0	52426.2	
1202.5	52428.9	
1202.0	52430.3	
1201.5	52435.2	
1201.0	52435.6	
1200.5	52426.0	
1200.0	52415.4	
1199.5	52415.3	
1199.0	52427.6	
1198.5	52431.0	
1198.0	52430.4	
1197.5	52420.9	
1197.0	52406.9	
1196.5	52375.5	
1196.0	52331.7	
1195.5	52302.5	
1195.0	52301.6	
1194.5	52306.9	
1194.0	52307.8	
1193.5	52313.2	
1193.0	52317.6	
1192.5	52372.6	
1192.0	52394.7	
1191.5	52387.9	
1191.0	52374.7	
1190.5	52361.4	
1190.0	52342.7	
1189.5	52320.2	
1189.0	52294.5	
1188.5	52283.3	
1188.0	52275.2	
1187.5	52275.5	
1187.0	52286.9	
1186.5	52301.2	
1186.0	52315.0	
1185.5	52312.6	
1185.0	52310.5	
1184.5	52292.2	
1184.0	52270.6	
1183.5	52261.0	
1183.0	52259.3	
1182.5	52248.0	
1182.0	52226.6	
1181.5	52212.0	
1181.0	52211.3	
1180.5	52218.9	
1180.0	52230.1	
1179.5	52236.0	
1179.0	52234.7	
1178.5	52223.3	
1178.0	52208.5	
1177.5	52195.1	
1177.0	52175.0	
1176.5	52152.9	
1176.0	52139.3	
1175.5	52127.7	
1175.0	52108.2	
1174.5	52092.4	
1174.0	52088.4	
1173.5	52090.8	
1173.0	52094.4	
1172.5	52094.7	
1172.0	52092.4	
1171.5	52098.0	
1171.0	52102.4	
1170.5	52109.7	
1170.0	52122.7	
1169.5	52137.1	
1169.0	52151.8	
1168.5	52156.3	
1168.0	52152.0	
1167.5	52132.3	
1167.0	52081.8	
1166.5	52039.5	
1166.0	52035.8	
1165.5	52032.1	
1165.0	52025.5	
1164.5	52023.1	
1164.0	52018.2	
1163.5	52016.3	
1163.0	52027.3	
1162.5	52040.4	
1162.0	52049.9	
1161.5	52063.2	
1161.0	52086.6	
1160.5	52111.8	
1160.0	52096.9	
1159.5	52095.3	
1159.0	52116.6	
1158.5	52139.4	
1158.0	52139.3	
1157.5	52158.0	
1157.0	52170.1	
1156.5	52193.9	
1156.0	52219.4	
1155.5	52243.3	
1155.0	52257.4	
1154.5	52261.9	
1154.0	52264.7	
1153.5	52265.1	
1153.0	52253.6	
1152.5	52240.9	
1152.0	52212.6	
1151.5	52201.4	
1151.0	52206.4	
1150.5	52212.1	
1150.0	52223.6	
1149.5	52241.5	
1149.0	52245.9	
1148.5	52241.6	
1148.0	52235.6	
1147.5	52227.6	
1147.0	52219.7	
1146.5	52210.5	
1146.0	52205.9	
1145.5	52203.2	
1145.0	52227.6	
1144.5	52295.2	
1144.0	52340.3	
1143.5	52370.4	
1143.0	52396.6	
1142.5	52405.6	
1142.0	52414.8	
1141.5	52440.8	
1141.0	52442.8	
1140.5	52437.2	
1140.0	52396.5	
1139.5	52342.8	
1139.0	52311.9	
1138.5	52284.8	
1138.0	52282.0	
1137.5	52282.0	
1137.0	52290.0	
1136.5	52289.8	
1136.0	52286.2	
1135.5	52279.9	
1135.0	52256.8	
1134.5	52220.4	
1134.0	52201.2	
1133.5	52183.2	
1133.0	52163.3	
1132.5	52138.5	
1132.0	52123.1	
1131.5	52145.7	
1131.0	52163.2	
1130.5	52139.7	
1130.0	52114.2	
1129.5	52095.3	
1129.0	52087.9	
1128.5	52101.7	
1128.0	52126.4	
1127.5	52139.1	
1127.0	52143.6	
1126.5	52150.7	
1126.0	52156.6	
1125.5	52162.7	
1125.0	52165.2	
1124.5	52164.7	
1124.0	52173.4	
1123.5	52184.1	
1123.0	52183.4	
1122.5	52184.9	
1122.0	52203.3	
1121.5	52225.6	
1121.0	52256.1	
1120.5	52268.0	
1120.0	52260.9	
1119.5	52262.9	
1119.0	52260.3	
1118.5	52262.1	
1118.0	52266.5	
1117.5	52277.9	
1117.0	52298.7	
1116.5	52317.8	
1116.0	52347.1	
1115.5	52377.8	
1115.0	52380.6	
1114.5	52378.5	
1114.0	52376.5	
1113.5	52370.1	
1113.0	52368.4	
1112.5	52364.9	
1112.0	52368.9	
1111.5	52371.9	
1111.0	52379.2	
1110.5	52378.9	
1110.0	52373.1	
1109.5	52380.2	
1109.0	52398.9	
1108.5	52419.4	
1108.0	52422.7	
1107.5	52423.3	
1107.0	52417.3	
1106.5	52410.4	
1106.0	52405.8	
1105.5	52415.6	
1105.0	52435.3	
1104.5	52420.3	
1104.0	52429.5	
1103.5	52441.6	
1103.0	52449.6	
1102.5	52451.1	
1102.0	52444.8	
1101.5	52428.1	
1101.0	52411.4	
1100.5	52406.8	
1100.0	52404.5	
1099.5	52404.7	
1099.0	52403.1	
1098.5	52395.7	
1098.0	52387.7	
1097.5	52384.6	
1097.0	52385.8	
1096.5	52389.1	
1096.0	52390.8	
1095.5	52383.1	
1095.0	52398.4	
1094.5	52438.3	
1094.0	52458.7	
1093.5	52476.8	
1093.0	52486.1	
1092.5	52493.9	
1092.0	52499.4	
1091.5	52496.2	
1091.0	52473.6	
1090.5	52430.7	
1090.0	52400.8	
1089.5	52374.7	
1089.0	52356.2	
1088.5	52347.5	
1088.0	52335.2	
1087.5	52318.3	
1087.0	52286.6	
1086.5	52266.0	
1086.0	52258.1	
1085.5	52248.0	
1085.0	52241.4	
1084.5	52239.8	
1084.0	52229.1	
1083.5	52215.0	
1083.0	52216.5	
1082.5	52221.9	
1082.0	52225.2	
1081.5	52221.8	
1081.0	52246.3	
1080.5	52271.4	
1080.0	52295.4	
1079.5	52310.2	
1079.0	52335.6	
1078.5	52346.2	
1078.0	52346.4	
1077.5	52327.8	
1077.0	52316.3	
1076.5	52326.1	
1076.0	52315.7	
1075.5	52310.4	
1075.0	52303.6	
1074.5	52302.0	
1074.0	52300.8	
1073.5	52263.7	
1073.0	52241.1	
1072.5	52260.6	
1072.0	52311.9	
1071.5	52360.4	
1071.0	52361.8	
1070.5	52353.9	
1070.0	52326.1	
1069.5	52307.9	
1069.0	52302.2	
1068.5	52296.6	
1068.0	52289.7	
1067.5	52284.0	
1067.0	52286.4	
1066.5	52282.8	
1066.0	52270.8	
1065.5	52260.6	
1065.0	52249.6	
1064.5	52239.4	
1064.0	52233.0	
1063.5	52231.4	
1063.0	52230.5	
1062.5	52234.1	
1062.0	52229.9	
1061.5	52202.6	
1061.0	52167.4	
1060.5	52139.8	
1060.0	52123.3	
1059.5	52121.9	
1059.0	52128.8	
1058.5	52128.5	
1058.0	52113.5	
1057.5	52082.5	
1057.0	52046.9	
1056.5	52008.8	
1056.0	51972.2	
1055.5	51965.4	
1055.0	51976.2	
1054.5	51993.4	
1054.0	52000.3	
1053.5	51999.4	
1053.0	51994.5	
1052.5	51990.9	
1052.0	51996.4	
1051.5	52006.2	
1051.0	52005.7	
1050.5	52015.4	
1050.0	52025.5	
1049.5	52080.3	
1049.0	52197.8	
1048.5	52254.6	
1048.0	52240.5	
1047.5	52215.8	
1047.0	52196.2	
1046.5	52172.0	
1046.0	52179.9	
1045.5	52177.8	
1045.0	52169.9	
1044.5	52172.7	
1044.0	52175.6	
1043.5	52179.5	
1043.0	52179.4	
1042.5	52182.4	
1042.0	52186.4	
1041.5	52174.9	
1041.0	52166.2	
1040.5	52154.7	
1040.0	52140.0	
1039.5	52127.5	
1039.0	52121.8	
1038.5	52120.5	
1038.0	52119.9	
1037.5	52124.0	
1037.0	52137.6	
1036.5	52165.0	
1036.0	52200.2	
1035.5	52235.8	
1035.0	52256.4	
1034.5	52271.2	
1034.0	52274.6	
1033.5	52275.4	
1033.0	52285.4	
1032.5	52294.9	
1032.0	52316.5	
1031.5	52351.1	
1031.0	52378.1	
1030.5	52391.8	
1030.0	52400.9	
1029.5	52412.1	
1029.0	52411.0	
1028.5	52386.7	
1028.0	52333.6	
1027.5	52268.6	
1027.0	52277.2	
1026.5	52284.2	
1026.0	52284.7	
1025.5	52292.7	
1025.0	52286.9	
1024.5	52278.4	
1024.0	52272.3	
1023.5	52239.3	
1023.0	52182.4	
1022.5	52160.5	
1022.0	52139.9	
1021.5	52156.4	
1021.0	52180.2	
1020.5	52180.3	
1020.0	52156.6	
1019.5	52147.6	
1019.0	52169.5	
1018.5	52209.5	
1018.0	52238.6	
1017.5	52286.7	
1017.0	52321.0	
1016.5	52300.5	
1016.0	52261.7	
1015.5	52224.1	
1015.0	52258.7	
1014.5	52276.2	
1014.0	52273.3	
1013.5	52267.8	
1013.0	52262.2	
1012.5	52264.3	
1012.0	52257.2	
1011.5	52252.7	
1011.0	52249.7	
1010.5	52261.9	
1010.0	52285.3	
1009.5	52313.9	
1009.0	52326.6	
1008.5	52328.6	
1008.0	52330.2	
1007.5	52325.6	
1007.0	52300.3	
1006.5	52289.8	
1006.0	52299.0	
1005.5	52323.3	
1005.0	52326.3	
1004.5	52337.3	
1004.0	52354.6	
1003.5	52351.6	
1003.0	52327.7	
1002.5	52308.5	
1002.0	52295.0	
1001.5	52289.5	
1001.0	52290.0	
1000.5	52283.0	
1000.0	52278.1	
999.50	52284.5	
999.00	52289.7	
998.50	52279.4	
998.00	52263.2	
997.50	52254.6	
997.00	52266.8	
996.50	52265.2	
996.00	52252.5	
995.50	52230.6	
995.00	52230.8	
994.50	52239.0	
994.00	52252.9	
993.50	52249.2	
993.00	52224.2	
992.50	52208.4	
992.00	52219.0	
991.50	52222.2	
991.00	52227.3	
990.50	52231.4	
990.00	52250.1	
989.50	52280.0	
989.00	52294.7	
988.50	52315.9	
988.00	52320.5	
987.50	52317.8	
987.00	52316.9	
986.50	52329.4	
986.00	52349.5	
985.50	52343.1	
985.00	52334.3	
984.50	52331.6	
984.00	52328.7	
